4177	14582	1
4224	4224	1
4318	8295	1
4373	11895	1
4503	21484	1
4668	2702	1
4668	4713	1
4668	4919	1
4668	5505	1
4668	7614	1
4668	9112	1
4668	10249	1
4668	21648	1
4686	2827	1
4686	4668	1
4686	8531	1
4686	9133	1
4686	14492	1
4686	17712	1
4709	6267	1
4740	2398	1
4751	354	1
4755	733	1
4755	872	1
4755	15408	1
4755	18508	1
4755	19833	1
4756	21484	1
4759	3055	1
4759	4911	1
4782	16191	1
4890	9536	1
4895	6465	1
4911	3055	1
4911	4759	1
4922	3243	1
4922	12552	1
4938	5505	1
4991	3377	1
5005	8589	1
5091	835	1
5091	960	1
5091	1405	1
5091	2664	1
5091	5363	1
5091	5570	1
5092	5092	1
5138	17712	1
5287	2301	1
5361	2956	1
5361	3944	1
5361	9058	1
5361	16559	1
5363	835	1
5363	960	1
5363	1405	1
5363	2664	1
5363	5570	1
5368	8008	1
5453	10766	1
5505	4668	1
5505	4938	1
5505	6565	1
5505	10505	1
5505	19711	1
5570	835	1
5570	960	1
5570	1405	1
5570	2664	1
5570	5363	1
5610	1305	1
5610	2999	1
5610	3405	1
5613	4755	1
5613	19603	1
5613	22533	1
5623	2880	1
5688	7123	1
5695	8295	1
5726	3305	1
5726	6534	1
5807	1162	1
5895	8177	1
5895	8257	1
5919	3944	1
5925	3290	1
5925	6285	1
5955	377	1
5973	1437	1
6030	18220	1
6056	6056	1
6109	1472	1
6116	6116	1
6119	2398	1
6126	2999	1
6156	3071	1
6309	1993	1
6309	7761	1
6352	3866	1
6384	6560	1
6403	6199	1
6403	6469	1
6411	3657	1
6419	6199	1
6435	21207	1
6456	17438	1
6519	19080	1
6549	806	1
6556	1050	1
6556	3630	1
6556	3679	1
6556	8456	1
6564	8798	1
6584	6584	1
6603	2895	1
6608	8242	1
6668	2056	1
6668	2956	1
6668	3944	1
6668	4668	1
6668	9086	1
6668	18550	1
6783	4224	1
6783	10218	1
6851	1295	1
6922	14972	1
6922	15569	1
6971	230	1
6971	478	1
6971	508	1
6971	1519	1
6971	7158	1
6971	7701	1
6971	7761	1
6978	508	1
6995	13964	1
7122	504	1
7133	2895	1
7158	230	1
7171	32	1
7171	45	1
7368	8177	1
7391	8804	1
7428	5183	1
7578	7578	1
7614	10249	1
7614	15216	1
7674	1793	1
7726	733	1
7726	872	1
7726	926	1
7726	2790	1
7726	4755	1
7726	6751	1
7726	15408	1
7726	17504	1
7726	18508	1
7726	19833	1
7726	20774	1
7741	123	1
7761	1542	1
7761	1993	1
7761	2245	1
7761	3970	1
7761	6309	1
7761	12833	1
7847	7617	1
7887	388	1
8008	5368	1
8059	13964	1
8104	8104	1
8177	5895	1
8183	166	1
8257	3849	1
8257	5895	1
8295	8295	1
8324	661	1
8449	4177	1
8449	5582	1
8460	2537	1
8460	3140	1
8531	3944	1
8533	2537	1
8533	3140	1
8589	5005	1
8658	1437	1
8658	7761	1
8658	17114	1
8699	8699	1
8699	20021	1
8699	20200	1
8758	4668	1
8772	231	1
8772	7617	1
8780	3405	1
8804	3398	1
8804	7391	1
8818	2245	1
8818	9646	1
8967	1557	1
8975	271	1
8975	809	1
8975	9113	1
8975	10672	1
8975	11184	1
9070	3299	1
9070	12511	1
9070	12712	1
9086	592	1
9086	6668	1
9105	19364	1
9105	21909	1
9122	14346	1
9187	7617	1
9211	7617	1
9240	9407	1
9309	115	1
9407	9070	1
9536	21903	1
9550	6668	1
9695	9447	1
9695	9695	1
9696	6512	1
9869	6419	1
9869	6560	1
9915	2454	1
9915	4668	1
10047	1150	1
10051	20845	1
10222	2013	1
10249	4668	1
10249	7614	1
10249	7761	1
10478	8699	1
10478	12087	1
10505	508	1
10505	10384	1
10505	10478	1
10505	11741	1
10505	12087	1
10649	13964	1
10706	10706	1
10842	17071	1
10920	3056	1
10921	19080	1
11007	2827	1
11243	5397	1
11252	15591	1
11253	10268	1
11253	14522	1
11253	14599	1
11476	11476	1
11480	23222	1
11715	9057	1
11741	4668	1
11741	11940	1
11761	9669	1
11777	2952	1
11895	4373	1
12034	9057	1
12034	11715	1
12087	508	1
12087	2596	1
12087	9959	1
12087	10384	1
12087	10505	1
12087	11940	1
12087	13841	1
12087	14912	1
12087	15188	1
12087	16235	1
12217	665	1
12237	11749	1
12268	19306	1
12315	926	1
12315	7761	1
12511	9070	1
12658	1305	1
12658	1953	1
12712	9070	1
12793	16092	1
12833	2663	1
12833	3594	1
12833	7761	1
13059	5034	1
13853	13841	1
13964	2424	1
13964	13964	1
14022	2702	1
14038	7088	1
14061	7826	1
14175	16432	1
14316	6668	1
14346	3377	1
14346	4991	1
14346	9122	1
14408	17882	1
14492	2827	1
14495	5042	1
14580	28	1
14580	603	1
14580	2287	1
14580	4064	1
14580	16728	1
14586	14657	1
14749	12087	1
14811	6374	1
14811	16140	1
14912	10505	1
14912	12087	1
14981	5726	1
15061	4686	1
15061	17712	1
15178	8252	1
15178	8771	1
15216	2916	1
15216	7614	1
15408	7726	1
15458	2454	1
15461	15713	1
15562	1005	1
15562	2702	1
15562	12079	1
15570	1865	1
15570	14262	1
15570	15765	1
15570	17085	1
15570	22411	1
15570	22575	1
15589	4668	1
15725	13667	1
15725	15725	1
15749	3460	1
15821	9171	1
15950	10787	1
16068	14657	1
16092	3460	1
16140	3460	1
16191	2225	1
16191	3460	1
16191	4782	1
16432	1472	1
16432	11055	1
16432	13784	1
16458	5314	1
16494	4686	1
16494	8531	1
16498	18093	1
16559	1771	1
16559	2956	1
16559	3944	1
16773	1437	1
16876	2263	1
16900	2592	1
16941	14816	1
16983	8981	1
17071	4463	1
17157	20220	1
17221	4463	1
17223	755	1
17223	2344	1
17223	3866	1
17223	6350	1
17223	8798	1
17259	501	1
17306	18514	1
17306	19027	1
17438	6456	1
17475	231	1
17500	231	1
17581	8753	1
17603	1814	1
17644	17644	1
17876	11396	1
17882	14408	1
17882	16088	1
17934	2263	1
17971	17971	1
18024	354	1
18026	8660	1
18093	4668	1
18270	18270	1
18393	18723	1
18508	18508	1
18508	20774	1
18544	18544	1
18649	20001	1
18670	1855	1
18723	20220	1
18741	4668	1
19007	19007	1
19027	17306	1
19079	15461	1
19455	2576	1
19559	4668	1
19559	11666	1
19559	14063	1
19570	19570	1
19603	12426	1
19628	3300	1
19711	10249	1
19833	4755	1
19833	7726	1
19833	20774	1
20487	8597	1
20754	20754	1
20845	10051	1
20870	5422	1
20999	20999	1
21117	8139	1
21207	6435	1
21364	21364	1
21484	4099	1
21484	5693	1
21484	12833	1
21484	19463	1
21648	4668	1
21810	12494	1
22533	10649	1
22540	7893	1
23111	3300	1
